source,target,weight
descansar,paz,96
fortaleza,paz,37
paz,recordar,34
paz,qepd,34
recordar,triste,32
jugar,recordar,27
comentario,recordar,26
condolencia,paz,26
comentario,paz,25
descansar,fortaleza,24
condolencia,sincero,20
fortaleza,recordar,18
cine,paz,18
condolencia,fortaleza,18
fallecimiento,lamentar,17
condolencia,qepd,16
recordar,rock,16
descansar,qepd,15
comentario,feo,15
paz,sincero,15
fortaleza,qepd,15
lamentar,profundamente,14
feo,recordar,14
condolencia,fallecimiento,14
manifestacion,paz,14
jugar,paz,13
fortaleza,sincero,13
condolencia,descansar,13
fallecimiento,sincero,12
comentario,triste,12
legado,recordar,11
infantil,paz,11
manifestacion,presirvienta,11
fallecimiento,profundamente,10
foto,recordar,10
fallecimiento,fortaleza,10
escolta,paz,10
foto,paz,10
descansar,legado,9
lamentar,paz,9
fortaleza,lamentar,9
feo,jugar,9
avila,camacho,9
comentario,jugar,9
lamentar,sincero,9
mono,munoz,9
manifestacion,protesta,9
mental,paz,8
foto,infantil,8
paz,triste,8
cine,fallecimiento,8
arenal,paz,8
presirvienta,triste,8
recordar,sincero,8
comentario,reclamar,8
legado,paz,7
paz,perdurar,7
paz,profundamente,7
fortaleza,triste,7
feo,triste,7
orquesta,sinfonica,7
condolencia,profundamente,7
paz,presirvienta,7
borracho,paz,7
feo,paz,7
descansar,recordar,7
comentario,votado,7
comentario,foto,7
triste,votado,7
foto,jugar,7
fortaleza,mental,7
condolencia,legado,6
descansar,lamentar,6
fallecimiento,paz,6
alcance,recordar,6
feo,votado,6
mental,trastorno,6
fallecimiento,qepd,6
foto,triste,6
hrs,paz,6
profundamente,sincero,6
descansar,sincero,6
jugar,triste,6
museo,recordar,6
milei,recordar,6
mental,triste,6
legado,rock,6
fallecimiento,legado,5
post,recordar,5
legado,triste,5
fortaleza,legado,5
descansar,fallecimiento,5
hrs,infantil,5
literario,literatura,5
descansar,triste,5
comentario,post,5
comentario,fortaleza,5
foto,presirvienta,5
litro,recordar,5
fortaleza,votado,5
presirvienta,votado,5
comentario,litro,5
comentario,mental,5
doloroso,recordar,5
lamentar,legado,5
condolencia,lamentar,5
manifestacion,mercenario,5
legado,literario,5
fallecimiento,rock,5
comentario,legado,4
mercenario,recordar,4
mental,retrasado,4
platicar,recordar,4
doloroso,triste,4
paz,vai,4
qepd,sincero,4
descansar,presirvienta,4
doloroso,paz,4
descansar,foto,4
foto,litro,4
descansar,infantil,4
cargado,litro,4
condolencia,recordar,4
munoz,paz,4
peruano,recordar,4
litro,triste,4
avila,foto,4
profundamente,recordar,4
descansar,escolta,4
avila,paz,4
mental,recordar,4
comentario,tar,4
paz,tar,4
diputada,escolta,4
literatura,milei,4
paz,protesta,4
mental,tar,4
actividades,recordar,4
legado,profundamente,4
infantil,jugar,4
expresir,infantil,4
infantil,trastorno,4
diputada,museo,4
rock,triste,4
fisica,litro,4
deandar,sincero,3
condolencia,deandar,3
deandar,diputada,3
legado,perdurar,3
descansar,profundamente,3
condolencia,perdurar,3
condolencia,expresir,3
jugar,negativo,3
escolta,protesta,3
recordar,votado,3
mercenario,votado,3
hrs,orquesta,3
hrs,sinfonica,3
avila,hrs,3
camacho,hrs,3
cine,hrs,3
foto,mono,3
mental,reclamar,3
diputada,paz,3
descansar,jugar,3
comentario,pessoas,3
diputada,recordar,3
comentario,mercenario,3
hilo,recordar,3
foto,hilo,3
foto,unam,3
post,profundamente,3
condolencia,doloroso,3
descansar,feo,3
feo,foto,3
cargado,recordar,3
recordar,sos,3
escolta,recordar,3
foto,votado,3
presirvienta,recordar,3
museo,triste,3
cuauhtemoc,recordar,3
negativo,recordar,3
sincero,sos,3
qepd,recordar,3
incautacion,mono,3
infantil,mental,3
paz,platicar,3
comentario,manifestacion,3
comentario,protesta,3
paz,reclamar,3
fortaleza,profundamente,3
paz,votado,3
milei,sos,3
reclamar,triste,3
munoz,votado,3
comentario,lamentar,3
comentario,presirvienta,3
protesta,recordar,3
lamentar,qepd,3
deandar,manifestacion,3
museo,presirvienta,3
qepd,triste,3
milei,presirvienta,3
jugar,protesta,3
legado,museo,3
borracho,protesta,3
deandar,lamentar,2
deandar,profundamente,2
icono,profundamente,2
deandar,fallecimiento,2
fallecimiento,icono,2
deandar,icono,2
diputada,sincero,2
condolencia,diputada,2
deandar,legado,2
deandar,perdurar,2
deandar,descansar,2
icono,legado,2
legado,sincero,2
expresir,sincero,2
beto,paz,2
post,rock,2
hrs,protesta,2
negativo,paz,2
escolta,triste,2
sos,triste,2
comentario,sos,2
munoz,profundamente,2
mercenario,triste,2
feo,mercenario,2
actividades,infantil,2
infantil,museo,2
hrs,museo,2
hrs,literatura,2
hrs,literario,2
literario,orquesta,2
arenal,avila,2
arenal,camacho,2
perdurar,recordar,2
foto,peruano,2
ecuatoriano,foto,2
foto,manifestacion,2
cine,qepd,2
doloroso,tar,2
cargado,hilo,2
jugar,milei,2
obrero,recordar,2
obrero,triste,2
obrero,platicar,2
feo,platicar,2
obrero,votado,2
comentario,vai,2
negativo,pessoas,2
comentario,negativo,2
ajudar,pessoas,2
egresar,unam,2
egresar,munoz,2
munoz,unam,2
negativo,rigor,2
legado,qepd,2
actividades,fortaleza,2
profundamente,protesta,2
foto,museo,2
cine,lamentar,2
