de_tema,a_tema,termino_interno,termino_externo,weight
27,20,pueblo,senora,25
27,22,villahermosa,calle,29
27,26,articulo,noticias,64
27,28,pueblo,hora,24
27,28,pueblo,esperar,24
27,29,pueblo,ano,53
27,29,morena,ano,45
27,29,politico,ano,41
27,30,articulo,opinion,66
27,30,articulo,casa,64
27,30,dinero,pagar,48
27,31,pueblo,gobierno,129
27,31,pueblo,seguir,77
27,31,morena,gobierno,69
27,32,morena,narco,57
27,32,corrupto,narco,36
27,32,politico,narco,32
27,33,pueblo,querer,78
27,33,politico,querer,68
27,33,dinero,querer,62
28,1,bendiga,presidenta,59
28,1,oportunidad,desarrollo,53
28,1,hora,presidenta,52
28,3,clausura,final,46
28,3,hora,partido,30
28,3,clausura,liga,29
28,5,medio,comunicacion,41
28,5,esperar,persona,37
28,5,medio,persona,29
28,6,ambiente,tarde,32
28,6,hora,tarde,32
28,6,ambiente,calido,29
28,7,ambiente,maximo,34
28,7,rio,maximo,31
28,8,esperar,gente,33
28,8,esperar,salir,29
28,9,esperar,mexico,62
28,9,esperar,pais,44
28,9,rio,bravo,44
28,11,esperar,gracias,50
28,11,bendiga,gracias,46
28,11,hora,gracias,38
28,13,hora,tampico,170
28,13,esperar,tampico,145
28,13,oportunidad,tampico,144
28,14,familiar,convivencia,43
28,14,esperar,vivir,38
28,15,familiar,caso,30
28,16,oportunidad,economico,37
28,16,oportunidad,generar,29
28,18,esperar,dia,81
28,18,hora,dia,58
28,18,ambiente,temperatura,58
28,22,vecino,colonia,78
28,22,esperar,zona,66
28,22,ambiente,zona,62
28,24,familiar,violencia,44
28,25,viernes,lunes,32
28,25,venta,semana,31
28,26,sem,responder,157
28,26,gustar,responder,156
28,26,venta,comerciante,36
28,29,medio,ano,70
28,29,esperar,ano,66
28,29,esperar,familia,53
28,30,hogar,casa,36
28,30,esperar,quedar,28
28,31,oportunidad,seguir,90
28,31,esperar,seguir,84
28,31,oportunidad,fortalecer,48
28,32,hora,horario,29
28,33,esperar,querer,46
28,33,gustar,querer,42
28,33,medio,querer,34
29,0,ano,nivel,52
29,1,familia,villarreal,174
29,1,familia,monica,159
29,1,familia,presidenta,158
29,3,familia,equipo,60
29,4,ano,madre,81
29,4,vida,madre,78
29,4,familia,madre,68
29,5,ano,persona,113
29,5,vida,persona,97
29,5,familia,persona,72
29,6,familia,disfrutar,105
29,6,familia,recibir,64
29,6,familia,compartir,60
29,8,ano,gente,69
29,8,ano,salir,64
29,9,ano,mexico,142
29,9,ano,pais,112
29,9,ano,mexicano,71
29,10,familia,seguro,68
29,11,familia,gracias,157
29,11,ano,gracias,150
29,11,vida,gracias,138
29,12,ano,volver,51
29,13,familia,tampico,417
29,13,ano,tampico,358
29,13,ano,tamaulipas,207
29,14,familia,espacio,104
29,14,familia,vivir,103
29,14,familia,padre,101
29,15,ano,nacional,109
29,15,ano,caso,76
29,15,ano,registrar,57
29,16,ano,millon,85
29,16,ano,buscar,83
29,16,ano,ciento,67
29,17,vida,perder,62
29,18,ano,dia,196
29,18,vida,dia,159
29,18,familia,dia,129
29,21,tomar,decision,56
29,22,familia,colonia,107
29,22,paz,seguridad,107
29,22,ano,zona,93
29,23,ano,proyecto,53
29,24,ano,edad,85
29,27,ano,pueblo,53
29,28,ano,medio,70
29,28,ano,esperar,66
29,28,familia,esperar,53
29,30,ano,quedar,70
29,30,ano,venir,64
29,30,familia,casa,62
29,31,familia,seguir,206
29,31,vida,seguir,170
29,31,ano,seguir,163
29,33,ano,querer,134
29,33,ano,pasar,125
29,33,vida,querer,108
29,34,paz,mesa,54
30,1,favor,presidenta,48
30,1,quedar,presidenta,45
30,1,quedar,monica,41
30,2,quedar,libertad,76
30,2,casa,libertad,72
30,2,opinion,libertad,68
30,4,casa,madre,38
30,5,casa,persona,56
30,5,quedar,persona,43
30,5,necesitar,persona,38
30,6,casa,cultura,61
30,8,casa,gente,58
30,8,quedar,gente,43
30,8,quedar,salir,41
30,9,casa,mexico,64
30,9,quedar,mexico,51
30,9,venir,mexico,45
30,10,opinion,emitir,65
30,10,casa,emitir,64
30,10,quedar,emitir,64
30,11,quedar,columna,198
30,11,mandar,columna,192
30,11,correo,columna,186
30,12,ayuda,pedir,92
30,13,casa,tampico,151
30,13,quedar,tampico,91
30,13,venir,tampico,91
30,14,casa,vivir,53
30,14,casa,espacio,40
30,14,casa,nino,35
30,16,clabe,contar,98
30,16,tarjeta,contar,64
30,16,pagar,impuesto,44
30,18,casa,dia,66
30,18,quedar,dia,58
30,18,necesitar,dia,50
30,22,quedar,newsletter,99
30,22,mandar,newsletter,99
30,22,correo,newsletter,99
30,26,quedar,informativo,113
30,26,mandar,informativo,113
30,26,correo,informativo,113
30,27,opinion,articulo,66
30,27,casa,articulo,64
30,27,pagar,dinero,48
30,28,casa,hogar,36
30,29,quedar,ano,70
30,29,venir,ano,64
30,29,casa,familia,62
30,31,necesitar,seguir,66
30,31,casa,seguir,59
30,31,quedar,seguir,51
30,33,pagar,querer,70
30,33,quedar,querer,63
30,33,pagar,deber,59
31,1,municipal,presidenta,724
31,1,municipal,villarreal,556
31,1,municipal,monica,421
31,5,municipal,autoridad,96
31,5,seguir,persona,83
31,6,municipal,dif,75
31,8,gobierno,gente,121
31,8,seguir,gente,107
31,9,gobierno,mexico,196
31,9,seguir,mexico,146
31,9,gobierno,pais,111
31,10,seguir,seguro,93
31,11,seguir,gracias,240
31,11,gobierno,gracias,144
31,11,apoyo,gracias,113
31,13,municipal,tampico,822
31,13,seguir,tampico,656
31,13,gobierno,tampico,619
31,14,seguir,espacio,138
31,14,fortalecer,espacio,114
31,14,municipal,espacio,82
31,15,gobierno,secretaria,93
31,15,bienestar,secretaria,88
31,15,gobierno,nacional,85
31,16,bienestar,social,153
31,16,servicio,publico,149
31,16,gobierno,publico,105
31,18,seguir,dia,160
31,18,municipal,dia,121
31,18,gobierno,dia,101
31,22,bienestar,colonia,110
31,22,municipal,zona,105
31,22,fortalecer,seguridad,99
31,26,municipal,mercado,76
31,27,gobierno,pueblo,129
31,27,seguir,pueblo,77
31,28,seguir,oportunidad,90
31,28,seguir,esperar,84
31,29,seguir,familia,206
31,29,seguir,vida,170
31,29,seguir,ano,163
31,33,seguir,querer,157
31,33,gobierno,querer,88
31,33,gobierno,deber,80
32,0,fan,destacado,26
32,1,narco,presidenta,38
32,1,narco,villarreal,36
32,1,narco,monica,36
32,5,parecer,persona,28
32,5,video,persona,22
32,6,video,compartir,31
32,8,video,subir,32
32,8,video,gente,31
32,8,narco,salir,28
32,9,narco,mexico,68
32,9,ejercito,mexicano,65
32,9,video,mexico,47
32,10,narco,presidente,25
32,11,video,gracias,34
32,12,empezar,pedir,35
32,12,empezar,volver,30
32,12,empezar,venezuela,24
32,13,monterrey,tampico,69
32,13,trabajador,tampico,65
32,13,numero,tampico,59
32,14,disfrazado,celebrar,25
32,14,disfrazado,nino,25
32,14,narco,vivir,23
32,15,militar,nacional,31
32,15,ejercito,nacional,25
32,15,narco,organizacion,25
32,16,andar,buscar,30
32,16,video,social,22
32,16,video,red,22
32,17,empezar,perder,22
32,18,disfrazado,dia,38
32,18,video,dia,32
32,18,video,llegar,28
32,19,narco,lopez,23
32,20,fan,rene,22
32,21,narco,santillan,28
32,21,narco,barda,21
32,22,empezar,seguridad,27
32,22,narco,calle,27
32,22,disfrazado,colonia,25
32,23,narco,san,34
32,23,narco,pedro,31
32,23,disfrazado,guadalupe,25
32,24,disfrazado,infancia,24
32,25,narco,col,31
32,26,descuento,pago,33
32,26,predial,pago,23
32,27,narco,morena,57
32,27,narco,corrupto,36
32,27,narco,politico,32
32,28,horario,hora,29
32,28,fan,gustar,26
32,28,horario,viernes,25
32,29,numero,ano,43
32,29,video,ano,38
32,29,empezar,ano,31
32,30,comida,necesitar,25
32,30,video,hola,23
32,30,video,quedar,23
32,31,narco,gobierno,74
32,31,video,seguir,33
32,31,cartel,gobierno,30
32,33,video,querer,42
32,33,andar,querer,41
32,33,narco,querer,40
32,34,horario,fecha,27
32,34,narco,garcia,25
33,1,querer,presidenta,74
33,1,deber,presidenta,56
33,1,querer,monica,53
33,3,querer,final,40
33,3,deber,partido,38
33,4,querer,madre,72
33,4,dejar,madre,56
33,4,querer,hijo,43
33,5,querer,persona,76
33,5,dejar,persona,72
33,5,deber,persona,53
33,8,querer,gente,136
33,8,querer,creer,84
33,8,querer,salir,81
33,9,querer,mexico,130
33,9,dejar,mexico,103
33,9,pasar,mexico,101
33,10,querer,presidente,68
33,10,querer,seguro,46
33,11,querer,gracias,98
33,11,pasar,gracias,67
33,11,dejar,gracias,61
33,12,querer,volver,53
33,12,querer,pedir,51
33,12,querer,mundo,46
33,13,querer,tampico,156
33,13,dejar,tampico,126
33,13,basura,tampico,121
33,14,querer,vivir,84
33,14,dejar,vivir,46
33,14,deber,vivir,38
33,15,deber,justicia,43
33,15,exigir,justicia,40
33,15,querer,justicia,40
33,16,querer,buscar,48
33,16,querer,contar,42
33,16,deber,publico,38
33,18,pasar,dia,122
33,18,querer,dia,109
33,18,querer,mujer,94
33,20,querer,llamar,38
33,22,basura,camion,77
33,22,basura,recoleccion,52
33,22,basura,calle,49
33,24,deber,ley,40
33,26,dejar,alias,57
33,26,querer,alias,48
33,27,querer,pueblo,78
33,27,querer,politico,68
33,27,querer,dinero,62
33,28,querer,esperar,46
33,28,querer,gustar,42
33,29,querer,ano,134
33,29,pasar,ano,125
33,29,querer,vida,108
33,30,querer,pagar,70
33,30,querer,quedar,63
33,30,deber,pagar,59
33,31,querer,seguir,157
33,31,querer,gobierno,88
33,31,deber,gobierno,80
33,32,querer,video,42
33,32,querer,andar,41
33,32,querer,narco,40
34,0,rodriguez,turismo,41
34,0,secretario,turismo,33
34,0,hernandez,turismo,29
34,1,instruccion,villarreal,61
34,1,instruccion,monica,57
34,1,garcia,monica,55
34,3,pasion,futbol,44
34,5,cabo,autoridad,31
34,5,reunion,autoridad,26
34,6,cabo,evento,30
34,6,hernandez,benjamin,26
34,6,rodriguez,benjamin,26
34,9,domingo,mexico,45
34,9,presentar,mexico,36
34,10,martinez,armando,61
34,10,martinez,manriquez,44
34,10,martinez,alcalde,43
34,12,jose,maria,45
34,13,ayuntamiento,tampico,171
34,13,cabo,tampico,145
34,13,reunion,tampico,119
34,14,fecha,celebrar,33
34,14,sanchez,educacion,31
34,14,cabo,espacio,30
34,15,secretario,general,51
34,15,reunion,nacional,44
34,15,palacio,nacional,43
34,16,mesa,construccion,36
34,18,fecha,dia,51
34,18,presentar,dia,48
34,18,domingo,dia,40
34,22,mesa,seguridad,70
34,22,reunion,seguridad,44
34,22,secretario,seguridad,40
34,23,reunion,sostener,43
34,23,hernandez,juan,39
34,23,hector,rivera,39
34,26,jose,francisco,28
34,28,juarez,benito,26
34,29,mesa,paz,54
34,29,presentar,ano,45
34,29,marzo,ano,33
34,31,cabo,municipal,60
34,31,ayuntamiento,municipal,60
34,31,palacio,municipal,56
34,32,fecha,horario,27
